,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
13,10,1009.4,1012.6,10.0,3.0,1.0,-1.2,2.9,-7.0,78,64,5.5,12.9,南,21.1,南,0.1,8,61.0,雪後一時みぞれ,雪一時みぞれ後曇
14,11,1004.9,1008.2,3.0,1.5,0.5,-0.8,1.4,-4.7,67,43,5.7,12.1,北北西,22.7,北北西,2.2,2,53.0,晴後時々雪,曇後時々雪
15,12,1013.2,1016.5,3.5,2.5,1.0,-1.9,0.8,-5.5,72,53,1.8,3.8,南南東,7.4,南東,3.5,8,55.0,晴一時雪後曇,曇後一時雪
16,13,995.5,998.6,2.0,1.0,0.5,1.4,4.5,-2.1,83,63,4.1,10.1,南,19.2,南,0.1,1,52.0,みぞれ時々雨,みぞれ後ふぶき、雷を伴う
17,14,993.7,996.9,30.5,4.0,1.0,-0.9,3.3,-2.3,88,76,12.9,16.3,北西,31.4,北西,--,11,67.0,ふぶき,ふぶき後大雪、雷を伴う
18,15,1005.0,1008.2,21.0,5.0,1.5,-0.8,0.1,-1.6,76,60,8.4,13.3,北西,27.7,北北西,--,20,84.0,雪時々曇,曇後時々雪
19,16,1017.3,1020.6,0.0,0.0,0.0,-1.6,-0.1,-4.6,63,52,5.4,9.1,北北西,13.9,北北西,2.8,0,77.0,曇後時々雪,曇時々雪後晴
20,17,1020.6,1024.0,0.0,0.0,0.0,-4.6,-0.3,-7.7,66,47,1.4,2.9,南東,4.8,南,8.0,0,73.0,快晴,快晴
21,18,1018.3,1021.7,0.0,0.0,0.0,-5.6,-1.3,-11.0,78,59,1.0,2.2,南,3.0,南東,3.8,1,69.0,晴後時々雪,晴一時雪
22,19,1012.2,1015.5,0.0,0.0,0.0,-3.8,-1.1,-8.1,72,60,2.1,4.0,東,6.1,北東,0.2,1,67.0,曇後一時雪,曇時々雪
23,20,1008.8,1012.0,1.5,0.5,0.5,-1.2,2.0,-3.3,80,56,3.8 ),8.1,南南東,13.4,南南東,1.3,2,66.0,雪時々曇,雪一時曇
24,21,1003.9,1007.1,8.5,2.5,1.0,1.1,4.2,-1.0,87,69,3.7,8.6,南南東,13.5,南南東,--,5,71.0,雪後一時晴,曇時々みぞれ、雷を伴う
25,22,993.9,997.1,2.5,2.0,1.5,-0.1,2.3,-3.9,68,41,3.2,7.6,南南東,12.7,南南東,0.7,0,64.0,曇一時晴,曇後晴
26,23,994.2,997.5,0.0,0.0,0.0,-4.0,-1.5,-6.3,52,33,1.5,4.1,南南西,8.4,西,7.9,--,60.0,晴,晴後曇一時雪
27,24,1005.1,1008.4,0.0,0.0,0.0,-4.3,-2.1,-6.5,66,57,2.5,6.4,北北西,11.2,北,1.7,0,59.0,曇時々雪,雪後晴
28,25,1008.6,1011.9,0.0,0.0,0.0,-5.8,-2.8,-8.0,57,45,1.7,3.3,東南東,5.1,東南東,7.7,0,58.0,晴一時雪,曇時々晴一時雪
29,26,1008.2,1011.4,0.5,0.5,0.5,-4.2,0.1,-9.9,75,55,1.5,5.2,北北西,7.5,西南西,1.7,2,58.0,曇時々雪,晴時々曇一時雪
30,27,1003.3,1006.6,11.0,6.5,1.5,-3.7,0.2,-7.8,65,33,2.0,6.9,北西,16.3,西北西,4.5,0,76.0,晴後曇一時雪,曇一時雪
31,28,1002.3,1005.6,0.5,1.0,0.5,-4.6,-1.3,-7.7,72,53,1.5,4.7,北北西,9.2,西北西,0.7,18,76.0,曇時々雪,晴
32,29,1009.9,1013.2,2.0,1.0,1.0,-4.7,0.0,-9.8,64,39,2.7,7.2,北西,13.9,西北西,3.0,3,74.0,曇時々雪,曇
33,30,1009.1,1012.4,0.5,0.5,0.5,-2.1,1.7,-5.6,66,42,1.8,5.0,北北西,9.4,北西,6.2,0,71.0,晴後時々雪,晴一時雪
34,31,1011.3,1014.6,2.0,1.5,0.5,-3.0,-1.4,-5.7,77,59,1.2,2.7,西南西,4.8,西南西,0.6,8,73.0,雪,晴後雪
